batchId,runId,title,command,status,runType,userName,userId,projectOwnerName,projectOwnerId,projectName,projectId,runDurationSec,hardwareTier,hardwareTierCostCurrency,hardwareTierCostAmount,queuedTime,startTime,endTime,totalCostCurrency,totalCostAmount,computeClusterDetails
1639598442471,61ba45f92044e30af371f54b,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,720.9,small-k8s,USD,0,2021-12-15T19:46:01.617Z,2021-12-15T19:48:41.571Z,2021-12-15T20:00:42.471Z,USD,0,
1639602758590,61ba49762044e30af371f55d,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,4282.432,small-k8s,USD,0,2021-12-15T20:00:54.429Z,2021-12-15T20:01:16.158Z,2021-12-15T21:12:38.590Z,USD,0,
1639603291490,61ba5afa2044e30af371f577,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,323.493,small-k8s,USD,0,2021-12-15T21:15:38.267Z,2021-12-15T21:16:07.997Z,2021-12-15T21:21:31.490Z,USD,0,
1639664253849,61ba5d132044e30af371f58d,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,60752.982,small-k8s,USD,0,2021-12-15T21:24:35.312Z,2021-12-15T21:25:00.867Z,2021-12-16T14:17:33.849Z,USD,0,
1639664267241,61bb4a7f2044e30af371f5ac,proxy-workspace,[JupyterLab session ],Error,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,0.0,small-k8s,USD,0,2021-12-16T14:17:35.918Z,,2021-12-16T14:17:47.241Z,USD,0,
1639664306311,61bb4a962044e30af371f5b1,proxy-workspace,[JupyterLab session ],Error,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,0.0,small-k8s,USD,0,2021-12-16T14:17:58.796Z,,2021-12-16T14:18:26.311Z,USD,0,
1639664585422,61bb4ac02044e30af371f5bc,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,237.988,small-k8s,USD,0,2021-12-16T14:18:40.710Z,2021-12-16T14:19:07.434Z,2021-12-16T14:23:05.422Z,USD,0,
1639664798116,61b952022044e30af371f4c1,test-user-1's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,129654.093,small-k8s,USD,0,2021-12-15T02:25:06.944Z,2021-12-15T02:25:44.023Z,2021-12-16T14:26:38.116Z,USD,0,
1639664917921,61bb4c9f2044e30af371f5de,test-user-1's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,71.987,small-k8s,USD,0,2021-12-16T14:26:39.347Z,2021-12-16T14:27:25.934Z,2021-12-16T14:28:37.921Z,USD,0,
1639669248053,61bb5dfa2044e30af371f604,"test-user-2's Jupyter (Python, R, Julia) session","[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,0.0,small-k8s,USD,0,2021-12-16T15:40:42.668Z,,2021-12-16T15:40:48.053Z,USD,0,
1639692686816,61bbb92b2044e30af371f622,"test-user-1's Jupyter (Python, R, Julia) session","[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-1,61b26fdd2044e30af371efa3,Chidu-trial,61bbb81f2044e30af371f61a,55.385,small-k8s,USD,0,2021-12-16T22:09:47.273Z,2021-12-16T22:10:31.431Z,2021-12-16T22:11:26.816Z,USD,0,
1639692875561,61bbba082044e30af371f63a,test-user-2's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Chidu-Trial,61bbb9e22044e30af371f632,30.237,small-k8s,USD,0,2021-12-16T22:13:28.698Z,2021-12-16T22:14:05.324Z,2021-12-16T22:14:35.561Z,USD,0,
1639694233932,61bbba7a2044e30af371f64e,test-user-2's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Chidu-Trial,61bbb9e22044e30af371f632,1267.625,small-k8s,USD,0,2021-12-16T22:15:22.952Z,2021-12-16T22:16:06.307Z,2021-12-16T22:37:13.932Z,USD,0,
1639696275549,61bbbfab2044e30af371f669,test-user-2's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Chidu-Trial,61bbb9e22044e30af371f632,1991.973,small-k8s,USD,0,2021-12-16T22:37:31.962Z,2021-12-16T22:38:03.576Z,2021-12-16T23:11:15.549Z,USD,0,
1639760705643,61bbc3062044e30af371f678,test-user-1's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-1,61b26fdd2044e30af371efa3,Chidu-trial,61bbb81f2044e30af371f61a,65559.285,small-k8s,USD,0,2021-12-16T22:51:50.492Z,2021-12-16T22:52:26.358Z,2021-12-17T17:05:05.643Z,USD,0,
1639762787299,61bcc9e22044e30af371f68d,test-user-1's JupyterLab session,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-1,61b26fdd2044e30af371efa3,Chidu-trial,61bbb81f2044e30af371f61a,352.163,small-k8s,USD,0,2021-12-17T17:33:22.453Z,2021-12-17T17:33:55.136Z,2021-12-17T17:39:47.299Z,USD,0,
1640210637076,61bb4bcc2044e30af371f5cf,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,546033.255,small-k8s,USD,0,2021-12-16T14:23:08.971Z,2021-12-16T14:23:23.821Z,2021-12-22T22:03:57.076Z,USD,0,
1640211086084,61c3a1aa2044e30af371f6f5,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,15.607,small-k8s,USD,0,2021-12-22T22:07:38.976Z,2021-12-22T22:11:10.477Z,2021-12-22T22:11:26.084Z,USD,0,
1640211498791,61c3a4002044e30af371f90b,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.426,small-k8s,USD,0,2021-12-22T22:17:36.894Z,2021-12-22T22:18:05.365Z,2021-12-22T22:18:18.791Z,USD,0,
1640211924414,61c3a5b42044e30af371fcb1,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.264,small-k8s,USD,0,2021-12-22T22:24:52.266Z,2021-12-22T22:25:11.150Z,2021-12-22T22:25:24.414Z,USD,0,
1640213343163,61c3a6fe2044e30af371ff43,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,1098.138,small-k8s,USD,0,2021-12-22T22:30:22.506Z,2021-12-22T22:30:45.025Z,2021-12-22T22:49:03.163Z,USD,0,
1640213475535,61c3ab612044e30af371ff62,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,112.228,small-k8s,USD,0,2021-12-22T22:49:05.629Z,2021-12-22T22:49:23.307Z,2021-12-22T22:51:15.535Z,USD,0,
1640213768367,61c3abff2044e30af371ff7a,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,227.91,small-k8s,USD,0,2021-12-22T22:51:43.898Z,2021-12-22T22:52:20.457Z,2021-12-22T22:56:08.367Z,USD,0,
1640271018143,61c3adb22044e30af371ff90,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,57054.423,small-k8s,USD,0,2021-12-22T22:58:58.029Z,2021-12-22T22:59:23.720Z,2021-12-23T14:50:18.143Z,USD,0,
1640272264370,61c48cf52044e30af371ffab,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,1143.432,small-k8s,USD,0,2021-12-23T14:51:33.399Z,2021-12-23T14:52:00.938Z,2021-12-23T15:11:04.370Z,USD,0,
1640275774073,61c4918f2044e30af371ffc7,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,3447.209,small-k8s,USD,0,2021-12-23T15:11:11.355Z,2021-12-23T15:12:06.864Z,2021-12-23T16:09:34.073Z,USD,0,
1640276367859,61c49f832044e30af371ffdd,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,338.636,small-k8s,USD,0,2021-12-23T16:10:43.480Z,2021-12-23T16:13:49.223Z,2021-12-23T16:19:27.859Z,USD,0,
1640277024122,61c4a2462044e30af371ffef,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,449.249,small-k8s,USD,0,2021-12-23T16:22:30.900Z,2021-12-23T16:22:54.873Z,2021-12-23T16:30:24.122Z,USD,0,
1640277198331,61c4a49e2044e30af3720001,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.156,small-k8s,USD,0,2021-12-23T16:32:30.468Z,2021-12-23T16:33:05.175Z,2021-12-23T16:33:18.331Z,USD,0,
1640277583831,61c4a62c2044e30af37200f7,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.202,small-k8s,USD,0,2021-12-23T16:39:08.593Z,2021-12-23T16:39:30.629Z,2021-12-23T16:39:43.831Z,USD,0,
1640277983755,61c4a7bb2044e30af3720305,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.18,small-k8s,USD,0,2021-12-23T16:45:47.083Z,2021-12-23T16:46:10.575Z,2021-12-23T16:46:23.755Z,USD,0,
1640278385331,61c4a93e2044e30af3720650,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.093,small-k8s,USD,0,2021-12-23T16:52:14.732Z,2021-12-23T16:52:52.238Z,2021-12-23T16:53:05.331Z,USD,0,
1640278765128,61c4aacc2044e30af3720a79,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.144,small-k8s,USD,0,2021-12-23T16:58:52.954Z,2021-12-23T16:59:11.984Z,2021-12-23T16:59:25.128Z,USD,0,
1640280569334,61c4ac622044e30af3720c8b,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,1394.955,small-k8s,USD,0,2021-12-23T17:05:38.258Z,2021-12-23T17:06:14.379Z,2021-12-23T17:29:29.334Z,USD,0,
1640281753145,61c4b2b42044e30af3720ca1,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,967.357,small-k8s,USD,0,2021-12-23T17:32:36.173Z,2021-12-23T17:33:05.788Z,2021-12-23T17:49:13.145Z,USD,0,
1640281928864,61c4b6922044e30af3720cb7,test,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,147.417,small-k8s,USD,0,2021-12-23T17:49:06.413Z,2021-12-23T17:49:41.447Z,2021-12-23T17:52:08.864Z,USD,0,
1640281987804,61c4b7542044e30af3720cce,test,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,31.754,small-k8s,USD,0,2021-12-23T17:52:20.983Z,2021-12-23T17:52:36.050Z,2021-12-23T17:53:07.804Z,USD,0,
1640282019621,61c4b7782044e30af3720cdd,proxy-workspace,[JupyterLab session ],Failed,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,13.187,small-k8s,USD,0,2021-12-23T17:52:56.408Z,2021-12-23T17:53:26.434Z,2021-12-23T17:53:39.621Z,USD,0,
1641327822480,61c4b8982044e30af3720e3f,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,1045536.012,small-k8s,USD,0,2021-12-23T17:57:44.479Z,2021-12-23T17:58:06.468Z,2022-01-04T20:23:42.480Z,USD,0,
1641483565020,61d6fa7be64a6b517bb8dc7c,spark-jupyter,"[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,4310.4,small-k8s,USD,0,2022-01-06T14:19:39.579Z,2022-01-06T14:27:34.620Z,2022-01-06T15:39:25.020Z,USD,0,
1641490648079,61d72887e64a6b517bb8dc9a,tes,"[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,35.269,small-k8s,USD,0,2022-01-06T17:36:07.287Z,2022-01-06T17:36:52.810Z,2022-01-06T17:37:28.079Z,USD,0,
1641564455282,61d70d3ce64a6b517bb8dc8b,spark-jupyter,"[Jupyter (Python, R, Julia) session ]",Error,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,80843.359,small-k8s,USD,0,2022-01-06T15:39:40.260Z,2022-01-06T15:40:11.923Z,2022-01-07T14:07:35.282Z,USD,0,
1641565215852,61d84a7ce64a6b517bb8dcd2,spark-jupyter,"[Jupyter (Python, R, Julia) session ]",Error,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,383.32,small-k8s,USD,0,2022-01-07T14:13:16.561Z,2022-01-07T14:13:52.532Z,2022-01-07T14:20:15.852Z,USD,0,
1641567560530,61d84d24e64a6b517bb8dce8,"test-user-1's Jupyter (Python, R, Julia) session","[Jupyter (Python, R, Julia) session ]",Error,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,1921.193,small-k8s,USD,0,2022-01-07T14:24:36.379Z,2022-01-07T14:27:19.337Z,2022-01-07T14:59:20.530Z,USD,0,
1641568286096,61d85569e64a6b517bb8dcfe,"test-user-1's Jupyter (Python, R, Julia) session","[Jupyter (Python, R, Julia) session ]",Error,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,541.504,small-k8s,USD,0,2022-01-07T14:59:53.659Z,2022-01-07T15:02:24.592Z,2022-01-07T15:11:26.096Z,USD,0,
1641805025623,61d85856e64a6b517bb8dd12,"test-user-1's Jupyter (Python, R, Julia) session","[Jupyter (Python, R, Julia) session ]",Error,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,236658.933,small-k8s,USD,0,2022-01-07T15:12:22.860Z,2022-01-07T15:12:46.690Z,2022-01-10T08:57:05.623Z,USD,0,
1641898921880,61dd6333e64a6b517bb8dd47,testEnv,[JupyterLab session ],Stopped,Workspace,domino-bjornr,61dd62e7e64a6b517bb8dd3c,domino-bjornr,61dd62e7e64a6b517bb8dd3c,quick-start,61dd62e9e64a6b517bb8dd3e,85.558,small-k8s,USD,0,2022-01-11T11:00:03.467Z,2022-01-11T11:00:36.322Z,2022-01-11T11:02:01.880Z,USD,0,
1641898978264,61dd63aee64a6b517bb8dd56,testEnv,[JupyterLab session ],Stopped,Workspace,domino-bjornr,61dd62e7e64a6b517bb8dd3c,domino-bjornr,61dd62e7e64a6b517bb8dd3c,quick-start,61dd62e9e64a6b517bb8dd3e,36.77,small-k8s,USD,0,2022-01-11T11:02:06.894Z,2022-01-11T11:02:21.494Z,2022-01-11T11:02:58.264Z,USD,0,
1641899178704,61dd643de64a6b517bb8dd66,domino-bjornr's vscode session,[vscode session ],Stopped,Workspace,domino-bjornr,61dd62e7e64a6b517bb8dd3c,domino-bjornr,61dd62e7e64a6b517bb8dd3c,quick-start,61dd62e9e64a6b517bb8dd3e,70.472,small-k8s,USD,0,2022-01-11T11:04:29.960Z,2022-01-11T11:05:08.232Z,2022-01-11T11:06:18.704Z,USD,0,
1641930797696,61ddd786e64a6b517bb8dda6,tune-hpo,"[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1916.532,small-k8s,USD,0,2022-01-11T19:16:22.128Z,2022-01-11T19:21:21.164Z,2022-01-11T19:53:17.696Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1641933408183,61d728fce64a6b517bb8dcad,proxy-workspace,[JupyterLab session ],Stopped,Workspace,wadkars,61ae3c802044e30af371ee4b,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,442690.25,small-k8s,USD,0,2022-01-06T17:38:04.332Z,2022-01-06T17:38:37.933Z,2022-01-11T20:36:48.183Z,USD,0,
1641953861212,61dde04ce64a6b517bb8ddbf,ray_test,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,22399.545,small-k8s,USD,0,2022-01-11T19:53:48.233Z,2022-01-11T20:04:21.667Z,2022-01-12T02:17:41.212Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1641992271855,61ded04ae64a6b517bb8de09,sameer-ws,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-1,61b26fdd2044e30af371efa3,Chidu-trial,61bbb81f2044e30af371f61a,0.0,small-k8s,USD,0,2022-01-12T12:57:46.119Z,,2022-01-12T12:57:51.855Z,USD,0,
1641992417697,61ded061e64a6b517bb8de0f,sameer-ws,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,test-user-1,61b26fdd2044e30af371efa3,Chidu-trial,61bbb81f2044e30af371f61a,90.59,small-k8s,USD,0,2022-01-12T12:58:09.396Z,2022-01-12T12:58:47.107Z,2022-01-12T13:00:17.697Z,USD,0,
1641992468914,61ded110e64a6b517bb8de23,sameer-ws,[JupyterLab session ],Stopped,Workspace,test-user-1,61b26fdd2044e30af371efa3,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,0.0,small-k8s,USD,0,2022-01-12T13:01:04.434Z,,2022-01-12T13:01:08.914Z,USD,0,
1641993493111,61ded32fe64a6b517bb8de45,sameer-ws2,[JupyterLab session ],Stopped,Workspace,test-user-2,61b2499f2044e30af371ef14,wadkars,61ae3c802044e30af371ee4b,mlflow-demo,61b260c12044e30af371ef47,442.873,small-k8s,USD,0,2022-01-12T13:10:07.666Z,2022-01-12T13:10:50.238Z,2022-01-12T13:18:13.111Z,USD,0,
1642000041556,61deeaa8e64a6b517bb8de69,tune-hpo,"[Jupyter (Python, R, Julia) session ]",Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1006.092,small-k8s,USD,0,2022-01-12T14:50:16.052Z,2022-01-12T14:50:35.464Z,2022-01-12T15:07:21.556Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1642001377017,61deeec0e64a6b517bb8de79,ray_test,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1294.362,small-k8s,USD,0,2022-01-12T15:07:44.100Z,2022-01-12T15:08:02.655Z,2022-01-12T15:29:37.017Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1642004764786,61defc20e64a6b517bb8debb,hyperparam-search,[JupyterLab session ],Error,Workspace,test-user-2,61b2499f2044e30af371ef14,test-user-2,61b2499f2044e30af371ef14,Dominik-Spark,61d6f9bee64a6b517bb8dc74,634.067,small-k8s,USD,0,2022-01-12T16:04:48.296Z,2022-01-12T16:15:30.719Z,2022-01-12T16:26:04.786Z,USD,0,
1642023454973,61defb05e64a6b517bb8dea7,ray_test,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,20110.461,small-k8s,USD,0,2022-01-12T16:00:05.065Z,2022-01-12T16:02:24.512Z,2022-01-12T21:37:34.973Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1642025223105,61df4ac2e64a6b517bb8e597,ray_test,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1470.476,small-k8s,USD,0,2022-01-12T21:40:18.511Z,2022-01-12T21:42:32.629Z,2022-01-12T22:07:03.105Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1642025307612,61df4b5ce64a6b517bb8e5aa,smeer,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1498.964,small-k8s,USD,0,2022-01-12T21:42:52.256Z,2022-01-12T21:43:28.648Z,2022-01-12T22:08:27.612Z,USD,0,
1642026447092,61df516de64a6b517bb8e5ce,smeer,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1088.058,small-k8s,USD,0,2022-01-12T22:08:45.736Z,2022-01-12T22:09:19.034Z,2022-01-12T22:27:27.092Z,USD,0,
1642027682338,61df55d4e64a6b517bb8e5e4,smeer,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,1083.953,small-k8s,USD,0,2022-01-12T22:27:32.686Z,2022-01-12T22:29:58.385Z,2022-01-12T22:48:02.338Z,USD,0,
1642028922024,61df5e76e64a6b517bb8e62a,tt,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,45.323,small-k8s,USD,0,2022-01-12T23:04:22.811Z,2022-01-12T23:07:56.701Z,2022-01-12T23:08:42.024Z,USD,0,
1642029222285,61df5f92e64a6b517bb8e63d,tt,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,253.058,small-k8s,USD,0,2022-01-12T23:09:06.705Z,2022-01-12T23:09:29.227Z,2022-01-12T23:13:42.285Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
1642029398692,61df60abe64a6b517bb8e650,tt,[JupyterLab session ],Stopped,Workspace,integration-test,61ae25cc2044e30af371ee28,integration-test,61ae25cc2044e30af371ee28,tune-hpo,61ddaf75e64a6b517bb8dd85,36.783,small-k8s,USD,0,2022-01-12T23:13:47.707Z,2022-01-12T23:16:01.909Z,2022-01-12T23:16:38.692Z,USD,0,"{'computeClusterType': 'Ray', 'masterHardwareTierId': 'small-k8s', 'masterHardwareTierCostPerMinute': 0, 'workerCount': 2, 'workerHardwareTierId': 'small-k8s', 'workerHardwareTierCostPerMinute': 0}"
